EURJPY_time,EURJPY_Open,EURJPY_High,EURJPY_Low,EURJPY_Close,EURJPY_Volume
09.01.2002 00:00:00.000,118.670,119.090,117.560,118.510,157169.7969
10.01.2002 00:00:00.000,118.640,118.800,117.740,117.990,383857
11.01.2002 00:00:00.000,117.850,118.240,117.280,117.920,256912.1563
12.01.2002 00:00:00.000,117.920,117.920,117.920,117.920,0
13.01.2002 00:00:00.000,117.920,117.920,117.920,117.920,0
14.01.2002 00:00:00.000,118.010,118.140,117.420,118.040,247844.6719
15.01.2002 00:00:00.000,117.830,117.940,115.680,115.660,338519.5625
16.01.2002 00:00:00.000,115.810,116.590,115.660,116.440,262957.1563
17.01.2002 00:00:00.000,116.820,117.050,116.020,116.790,105787.3594
18.01.2002 00:00:00.000,116.730,117.380,116.700,117.140,311317.0938
19.01.2002 00:00:00.000,117.140,117.140,117.140,117.140,0
20.01.2002 00:00:00.000,117.140,117.140,117.140,117.140,0
21.01.2002 00:00:00.000,117.270,117.390,116.950,117.340,296204.5938
22.01.2002 00:00:00.000,117.330,118.890,117.330,118.590,132989.8281
23.01.2002 00:00:00.000,118.580,119.140,117.790,118.140,368744.5
24.01.2002 00:00:00.000,118.040,118.400,117.600,118.210,362699.5313
25.01.2002 00:00:00.000,118.280,118.430,115.900,116.230,275047.125
26.01.2002 00:00:00.000,116.230,116.230,116.230,116.230,0
27.01.2002 00:00:00.000,116.230,116.230,116.230,116.230,0
28.01.2002 00:00:00.000,116.570,116.670,114.100,115.010,111832.3516
29.01.2002 00:00:00.000,115.020,115.610,114.420,115.360,329452.0625
30.01.2002 00:00:00.000,115.420,115.620,114.290,114.430,181349.7656
31.01.2002 00:00:00.000,114.430,115.990,114.340,115.560,320384.5625
01.02.2002 00:00:00.000,115.750,115.880,114.550,114.600,389901.9688
02.02.2002 00:00:00.000,114.600,114.600,114.600,114.600,0
03.02.2002 00:00:00.000,114.760,114.760,114.720,114.650,275047.125
04.02.2002 00:00:00.000,114.720,115.320,114.520,115.250,374789.5
05.02.2002 00:00:00.000,115.020,116.530,114.740,116.020,202507.2344
06.02.2002 00:00:00.000,116.090,116.470,115.290,115.900,166237.2813
07.02.2002 00:00:00.000,115.910,116.450,115.720,116.330,296204.5938
08.02.2002 00:00:00.000,116.330,117.790,116.040,117.440,335497.0625
09.02.2002 00:00:00.000,117.440,117.440,117.440,117.440,0
10.02.2002 00:00:00.000,117.580,117.580,117.470,117.580,398969.4688
11.02.2002 00:00:00.000,117.400,117.910,116.800,116.930,178327.2656
12.02.2002 00:00:00.000,116.870,117.600,116.170,116.290,193439.75
13.02.2002 00:00:00.000,116.320,116.770,115.500,116.140,335497.0625
14.02.2002 00:00:00.000,115.910,116.130,114.820,115.430,362699.5313
15.02.2002 00:00:00.000,115.450,116.250,115.290,115.740,247844.6719
16.02.2002 00:00:00.000,115.740,115.740,115.740,115.740,0
17.02.2002 00:00:00.000,115.740,115.740,115.740,115.740,0
18.02.2002 00:00:00.000,115.850,115.960,115.360,115.490,132989.8281
19.02.2002 00:00:00.000,115.480,117.200,115.480,117.100,347587.0313
20.02.2002 00:00:00.000,117.110,117.160,116.270,116.300,275047.125
21.02.2002 00:00:00.000,116.250,117.120,116.080,116.680,169259.7813
22.02.2002 00:00:00.000,116.790,117.560,116.480,117.340,323407.0625
23.02.2002 00:00:00.000,117.340,117.340,117.340,117.340,0
24.02.2002 00:00:00.000,117.350,117.490,117.290,117.370,259934.6563
25.02.2002 00:00:00.000,117.330,117.470,116.250,116.270,290159.625
26.02.2002 00:00:00.000,116.330,116.970,116.040,116.200,353632.0313
27.02.2002 00:00:00.000,116.250,116.720,116.000,116.250,287137.125
28.02.2002 00:00:00.000,116.270,116.600,115.550,115.980,117877.3438
01.03.2002 00:00:00.000,115.870,116.180,115.090,115.400,108809.8594
02.03.2002 00:00:00.000,115.400,115.400,115.400,115.400,0
03.03.2002 00:00:00.000,115.450,115.640,115.200,115.300,111832.3516
04.03.2002 00:00:00.000,115.530,115.810,114.120,114.940,132989.8281
05.03.2002 00:00:00.000,114.850,115.350,114.260,115.150,314339.5938
06.03.2002 00:00:00.000,115.200,115.310,114.500,114.500,117877.3438
07.03.2002 00:00:00.000,114.470,114.850,111.300,112.280,344564.5313
08.03.2002 00:00:00.000,112.550,112.770,111.920,112.360,154147.2969
09.03.2002 00:00:00.000,112.360,112.360,112.360,112.360,0
10.03.2002 00:00:00.000,112.490,112.490,112.450,112.490,335497.0625
11.03.2002 00:00:00.000,112.370,112.980,112.010,112.350,389901.9688
12.03.2002 00:00:00.000,112.170,112.960,112.100,112.890,392924.4688
13.03.2002 00:00:00.000,113.090,113.790,112.690,113.430,395946.9688
14.03.2002 00:00:00.000,113.340,114.120,112.910,113.880,102764.8672
15.03.2002 00:00:00.000,114.060,114.500,113.650,113.910,275047.125
16.03.2002 00:00:00.000,113.910,113.910,113.910,113.910,0
17.03.2002 00:00:00.000,113.890,113.890,113.870,113.760,120899.8438
18.03.2002 00:00:00.000,113.890,115.960,113.880,115.810,353632.0313
19.03.2002 00:00:00.000,115.800,116.690,115.520,116.510,244822.1719
20.03.2002 00:00:00.000,116.470,116.710,115.660,116.280,102764.8672
21.03.2002 00:00:00.000,116.250,116.710,116.110,116.440,335497.0625
22.03.2002 00:00:00.000,116.440,116.960,116.240,116.560,117877.3438
23.03.2002 00:00:00.000,116.560,116.560,116.560,116.560,0
24.03.2002 00:00:00.000,116.670,116.820,116.320,116.500,102764.8672
25.03.2002 00:00:00.000,116.450,117.150,116.250,117.030,151124.7969
26.03.2002 00:00:00.000,116.920,117.070,116.060,116.640,193439.75
27.03.2002 00:00:00.000,116.700,116.820,115.500,115.750,163214.7813
28.03.2002 00:00:00.000,115.690,115.920,115.330,115.470,253889.6563
29.03.2002 00:00:00.000,115.590,116.080,115.400,115.670,281092.125
30.03.2002 00:00:00.000,115.670,115.670,115.670,115.670,0
31.03.2002 00:00:00.000,115.670,115.690,115.430,115.650,353632.0313
01.04.2002 00:00:00.000,115.830,117.660,115.630,117.490,184372.25
02.04.2002 00:00:00.000,117.330,117.580,116.760,117.180,139034.8125
03.04.2002 00:00:00.000,117.070,117.240,116.530,116.830,341542.0625
04.04.2002 00:00:00.000,116.890,117.210,116.030,116.180,305272.0938
05.04.2002 00:00:00.000,116.100,116.300,115.630,115.600,344564.5313
06.04.2002 00:00:00.000,115.600,115.600,115.600,115.600,0
07.04.2002 00:00:00.000,115.650,115.850,115.590,115.790,154147.2969
08.04.2002 00:00:00.000,115.770,115.970,114.700,115.090,293182.125
09.04.2002 00:00:00.000,115.150,115.580,114.700,115.160,356654.5313
10.04.2002 00:00:00.000,115.000,115.370,114.630,115.050,395946.9688
11.04.2002 00:00:00.000,115.060,116.410,114.980,115.970,169259.7813
12.04.2002 00:00:00.000,115.990,116.540,115.790,116.030,247844.6719
13.04.2002 00:00:00.000,116.030,116.030,116.030,116.030,0
14.04.2002 00:00:00.000,116.000,116.670,116.000,116.060,389901.9688
15.04.2002 00:00:00.000,116.110,116.510,115.610,116.180,338519.5625
16.04.2002 00:00:00.000,116.160,116.260,115.380,115.690,368744.5
17.04.2002 00:00:00.000,115.710,116.390,115.550,116.290,111832.3516
18.04.2002 00:00:00.000,116.310,116.460,114.960,115.800,335497.0625
19.04.2002 00:00:00.000,115.790,116.360,115.600,116.200,362699.5313
20.04.2002 00:00:00.000,116.200,116.200,116.200,116.200,0
21.04.2002 00:00:00.000,116.180,116.350,116.000,116.190,299227.0938
22.04.2002 00:00:00.000,116.180,116.260,115.050,115.650,160192.2813
23.04.2002 00:00:00.000,115.660,115.730,115.150,115.640,123922.3359
24.04.2002 00:00:00.000,115.660,115.880,115.370,115.690,392924.4688
25.04.2002 00:00:00.000,115.640,115.690,115.130,115.470,169259.7813
26.04.2002 00:00:00.000,115.470,115.700,114.700,115.290,175304.7656
27.04.2002 00:00:00.000,115.290,115.290,115.290,115.290,0
28.04.2002 00:00:00.000,115.440,115.600,115.250,115.330,108809.8594
29.04.2002 00:00:00.000,115.250,115.760,115.050,115.600,314339.5938
30.04.2002 00:00:00.000,115.560,115.920,115.450,115.700,272024.625
01.05.2002 00:00:00.000,115.710,115.870,115.250,115.450,202507.2344
02.05.2002 00:00:00.000,115.430,115.820,115.110,115.420,326429.5625
03.05.2002 00:00:00.000,115.430,116.570,115.270,116.360,111832.3516
04.05.2002 00:00:00.000,116.360,116.360,116.360,116.360,0
05.05.2002 00:00:00.000,116.360,116.360,116.360,116.360,0
06.05.2002 00:00:00.000,116.340,116.810,116.180,116.730,395946.9688
07.05.2002 00:00:00.000,116.720,117.270,116.420,117.100,229709.7031
08.05.2002 00:00:00.000,117.070,117.540,116.220,116.530,386879.5
09.05.2002 00:00:00.000,116.570,116.830,116.260,116.630,377812
10.05.2002 00:00:00.000,116.570,117.510,116.510,116.620,196462.2344
11.05.2002 00:00:00.000,116.620,116.620,116.620,116.620,0
12.05.2002 00:00:00.000,116.620,116.620,116.620,116.620,0
13.05.2002 00:00:00.000,116.550,116.720,115.730,116.480,353632.0313
14.05.2002 00:00:00.000,116.600,116.700,115.900,116.020,272024.625
15.05.2002 00:00:00.000,116.070,116.470,115.500,116.370,365722.0313
16.05.2002 00:00:00.000,116.320,116.910,116.130,116.730,374789.5
17.05.2002 00:00:00.000,116.700,116.790,115.360,115.980,145079.8125
18.05.2002 00:00:00.000,115.980,115.980,115.980,115.980,0
19.05.2002 00:00:00.000,115.980,115.980,115.980,115.980,0
20.05.2002 00:00:00.000,115.910,116.140,115.380,115.340,383857
21.05.2002 00:00:00.000,115.380,115.950,113.680,114.160,190417.25
22.05.2002 00:00:00.000,114.120,115.570,113.470,115.010,253889.6563
23.05.2002 00:00:00.000,114.120,115.530,114.700,115.180,163214.7813
24.05.2002 00:00:00.000,115.200,115.280,114.690,114.770,314339.5938
25.05.2002 00:00:00.000,114.770,114.770,114.770,114.770,0
26.05.2002 00:00:00.000,114.770,114.770,114.770,114.770,0
27.05.2002 00:00:00.000,114.920,115.050,114.730,114.930,350609.5313
28.05.2002 00:00:00.000,114.960,115.830,114.830,115.540,269002.1563
29.05.2002 00:00:00.000,115.640,116.470,115.470,116.140,154147.2969
30.05.2002 00:00:00.000,116.230,116.480,115.250,115.490,275047.125
31.05.2002 00:00:00.000,115.450,116.690,115.350,115.900,317362.0938
01.06.2002 00:00:00.000,115.900,115.900,115.900,115.900,0
02.06.2002 00:00:00.000,115.900,115.900,115.900,115.900,0
03.06.2002 00:00:00.000,116.080,116.410,115.530,116.250,275047.125
04.06.2002 00:00:00.000,116.300,117.180,116.180,116.590,199484.7344
05.06.2002 00:00:00.000,116.540,117.050,116.310,116.390,129967.3281
06.06.2002 00:00:00.000,116.410,117.660,116.410,117.550,269002.1563
07.06.2002 00:00:00.000,117.490,118.000,117.260,117.240,281092.125
08.06.2002 00:00:00.000,117.240,117.240,117.240,117.240,0
09.06.2002 00:00:00.000,117.240,117.240,117.240,117.240,0
10.06.2002 00:00:00.000,117.290,117.970,117.180,117.770,290159.625
11.06.2002 00:00:00.000,117.710,118.870,117.510,118.810,281092.125
12.06.2002 00:00:00.000,118.770,119.300,118.500,118.540,136012.3125
13.06.2002 00:00:00.000,118.500,118.950,117.650,117.760,341542.0625
14.06.2002 00:00:00.000,117.800,118.110,117.270,117.310,317362.0938
15.06.2002 00:00:00.000,117.310,117.310,117.310,117.310,0
16.06.2002 00:00:00.000,117.310,117.310,117.310,117.310,0
17.06.2002 00:00:00.000,117.440,117.600,117.010,117.390,383857
18.06.2002 00:00:00.000,117.340,118.390,117.100,118.320,317362.0938
19.06.2002 00:00:00.000,118.320,118.760,118.280,118.600,214597.2188
20.06.2002 00:00:00.000,118.640,119.310,118.440,119.070,278069.625
21.06.2002 00:00:00.000,119.090,119.510,117.330,117.550,395946.9688
22.06.2002 00:00:00.000,117.550,117.550,117.550,117.550,0
23.06.2002 00:00:00.000,117.550,117.550,117.550,117.550,0
24.06.2002 00:00:00.000,117.960,119.100,117.680,118.010,323407.0625
25.06.2002 00:00:00.000,117.990,118.910,117.700,118.820,178327.2656
26.06.2002 00:00:00.000,118.780,119.780,117.500,117.890,341542.0625
27.06.2002 00:00:00.000,117.960,118.530,117.630,118.280,377812
28.06.2002 00:00:00.000,118.210,119.400,117.880,118.470,145079.8125
29.06.2002 00:00:00.000,118.470,118.470,118.470,118.470,0
30.06.2002 00:00:00.000,118.470,118.470,118.470,118.470,0
01.07.2002 00:00:00.000,118.640,119.010,118.390,118.700,332474.5625
02.07.2002 00:00:00.000,118.650,118.790,117.830,118.200,199484.7344
03.07.2002 00:00:00.000,118.210,118.410,117.300,117.430,380834.5
04.07.2002 00:00:00.000,117.400,117.850,116.460,117.430,235754.6875
05.07.2002 00:00:00.000,117.590,117.620,116.740,117.140,256912.1563
06.07.2002 00:00:00.000,117.140,117.140,117.140,117.140,0
07.07.2002 00:00:00.000,117.140,117.140,117.140,117.140,0
08.07.2002 00:00:00.000,116.930,117.480,116.530,117.340,220642.2031
09.07.2002 00:00:00.000,117.350,117.550,116.860,117.240,305272.0938
10.07.2002 00:00:00.000,117.200,117.520,116.150,116.390,341542.0625
11.07.2002 00:00:00.000,116.390,116.700,115.230,115.680,350609.5313
12.07.2002 00:00:00.000,115.680,115.870,115.150,115.750,320384.5625
13.07.2002 00:00:00.000,115.750,115.750,115.750,115.750,0
14.07.2002 00:00:00.000,115.750,115.750,115.750,115.750,0
15.07.2002 00:00:00.000,115.840,117.080,115.400,116.630,108809.8594
16.07.2002 00:00:00.000,116.670,117.520,116.600,117.210,262957.1563
17.07.2002 00:00:00.000,117.210,117.740,116.950,117.150,223664.7031
18.07.2002 00:00:00.000,117.120,118.000,117.030,117.760,350609.5313
19.07.2002 00:00:00.000,117.780,118.170,117.010,117.080,362699.5313
20.07.2002 00:00:00.000,117.080,117.080,117.080,117.080,0
21.07.2002 00:00:00.000,117.080,117.080,117.080,117.080,0
22.07.2002 00:00:00.000,117.170,117.750,116.980,117.180,208552.2188
23.07.2002 00:00:00.000,117.070,117.340,115.920,116.270,259934.6563
24.07.2002 00:00:00.000,116.240,116.520,115.280,116.040,226687.2031
25.07.2002 00:00:00.000,116.060,117.230,115.850,116.990,344564.5313
26.07.2002 00:00:00.000,116.980,117.820,116.960,117.120,105787.3594
27.07.2002 00:00:00.000,117.120,117.120,117.120,117.120,0
28.07.2002 00:00:00.000,117.120,117.120,117.120,117.120,0
29.07.2002 00:00:00.000,117.250,117.770,116.930,117.330,154147.2969
30.07.2002 00:00:00.000,117.410,118.630,117.220,118.210,102764.8672
31.07.2002 00:00:00.000,118.210,118.400,117.010,117.040,235754.6875
01.08.2002 00:00:00.000,117.020,117.540,116.660,117.310,217619.7188
02.08.2002 00:00:00.000,117.310,117.810,117.160,117.060,223664.7031
03.08.2002 00:00:00.000,117.060,117.060,117.060,117.060,0
04.08.2002 00:00:00.000,117.060,117.060,117.060,117.060,0
05.08.2002 00:00:00.000,117.450,117.600,116.900,117.340,154147.2969
06.08.2002 00:00:00.000,117.310,117.380,116.600,116.690,368744.5
07.08.2002 00:00:00.000,116.740,117.360,116.560,117.120,392924.4688
08.08.2002 00:00:00.000,117.140,117.370,116.670,117.010,362699.5313
09.08.2002 00:00:00.000,116.960,117.730,116.330,116.470,326429.5625
10.08.2002 00:00:00.000,116.470,116.470,116.470,116.470,0
11.08.2002 00:00:00.000,116.470,116.470,116.470,116.470,0
12.08.2002 00:00:00.000,116.520,116.990,116.100,116.430,99742.3672
13.08.2002 00:00:00.000,116.420,116.820,116.100,116.330,145079.8125
14.08.2002 00:00:00.000,116.410,116.560,114.630,114.710,262957.1563
15.08.2002 00:00:00.000,114.750,115.380,114.230,115.240,335497.0625
16.08.2002 00:00:00.000,115.280,116.000,115.010,115.960,359677.0313
17.08.2002 00:00:00.000,115.960,115.960,115.960,115.960,0
18.08.2002 00:00:00.000,115.960,115.960,115.960,115.960,0
19.08.2002 00:00:00.000,115.940,116.500,115.540,115.850,326429.5625
20.08.2002 00:00:00.000,115.900,116.520,115.740,116.230,284114.625
21.08.2002 00:00:00.000,116.140,116.320,115.670,116.120,163214.7813
22.08.2002 00:00:00.000,116.100,116.700,115.930,116.100,142057.3125
23.08.2002 00:00:00.000,116.100,116.450,115.930,116.300,311317.0938
24.08.2002 00:00:00.000,116.300,116.300,116.300,116.300,0
25.08.2002 00:00:00.000,116.300,116.300,116.300,116.300,0
26.08.2002 00:00:00.000,116.310,116.400,115.930,116.310,172282.2656
27.08.2002 00:00:00.000,116.290,116.450,115.330,116.190,269002.1563
28.08.2002 00:00:00.000,116.180,116.580,115.890,116.370,190417.25
29.08.2002 00:00:00.000,116.350,116.670,115.660,116.300,160192.2813
30.08.2002 00:00:00.000,116.320,116.710,115.980,116.170,383857
31.08.2002 00:00:00.000,116.170,116.170,116.170,116.170,0
01.09.2002 00:00:00.000,116.170,116.170,116.170,116.170,0
02.09.2002 00:00:00.000,116.870,116.870,115.930,116.120,208552.2188
03.09.2002 00:00:00.000,116.210,116.810,115.930,116.670,217619.7188
04.09.2002 00:00:00.000,116.630,117.370,116.360,117.010,211574.7188
05.09.2002 00:00:00.000,116.940,117.800,116.740,117.370,114854.8516
06.09.2002 00:00:00.000,117.320,117.680,116.170,116.170,117877.3438
07.09.2002 00:00:00.000,116.170,116.170,116.170,116.170,0
08.09.2002 00:00:00.000,116.170,116.170,116.170,116.170,0
09.09.2002 00:00:00.000,116.360,116.900,115.930,116.410,262957.1563
10.09.2002 00:00:00.000,116.460,117.010,116.040,116.810,259934.6563
11.09.2002 00:00:00.000,116.800,117.490,116.380,117.350,169259.7813
12.09.2002 00:00:00.000,117.290,117.930,117.100,117.850,211574.7188
13.09.2002 00:00:00.000,117.790,118.750,117.350,118.220,123922.3359
14.09.2002 00:00:00.000,118.220,118.220,118.220,118.220,0
15.09.2002 00:00:00.000,118.220,118.220,118.220,118.220,0
16.09.2002 00:00:00.000,118.470,118.900,117.860,118.460,151124.7969
17.09.2002 00:00:00.000,118.450,118.990,117.930,118.840,374789.5
18.09.2002 00:00:00.000,118.820,119.260,118.050,118.640,190417.25
19.09.2002 00:00:00.000,118.590,119.950,118.590,119.760,250867.1719
20.09.2002 00:00:00.000,119.770,121.410,119.770,121.110,250867.1719
21.09.2002 00:00:00.000,121.110,121.110,121.110,121.110,0
22.09.2002 00:00:00.000,121.110,121.110,121.110,121.110,0
23.09.2002 00:00:00.000,121.000,122.020,120.550,121.090,389901.9688
24.09.2002 00:00:00.000,121.050,121.290,120.210,121.030,335497.0625
25.09.2002 00:00:00.000,121.050,121.230,119.880,119.920,99742.3672
26.09.2002 00:00:00.000,119.940,120.430,118.980,119.230,172282.2656
27.09.2002 00:00:00.000,119.220,120.420,119.220,119.990,269002.1563
28.09.2002 00:00:00.000,119.990,119.990,119.990,119.990,0
29.09.2002 00:00:00.000,119.990,119.990,119.990,119.990,0
30.09.2002 00:00:00.000,120.180,120.490,119.210,119.970,250867.1719
01.10.2002 00:00:00.000,120.010,121.080,119.980,120.520,132989.8281
02.10.2002 00:00:00.000,120.450,121.430,120.390,121.150,157169.7969
03.10.2002 00:00:00.000,121.120,121.630,120.890,121.030,383857
04.10.2002 00:00:00.000,120.990,121.370,120.550,120.630,311317.0938
05.10.2002 00:00:00.000,120.630,120.630,120.630,120.630,0
06.10.2002 00:00:00.000,120.630,120.630,120.630,120.630,0
07.10.2002 00:00:00.000,120.660,122.260,120.390,122.080,386879.5
08.10.2002 00:00:00.000,122.080,122.360,121.380,121.640,190417.25
09.10.2002 00:00:00.000,121.620,122.290,121.140,122.070,380834.5
10.10.2002 00:00:00.000,122.040,122.560,121.700,121.900,383857
11.10.2002 00:00:00.000,121.910,122.780,121.610,122.490,172282.2656
12.10.2002 00:00:00.000,122.490,122.490,122.490,122.490,0
13.10.2002 00:00:00.000,122.490,122.490,122.490,122.490,0
14.10.2002 00:00:00.000,122.520,122.880,121.580,122.710,311317.0938
15.10.2002 00:00:00.000,122.690,123.110,122.010,122.360,377812
16.10.2002 00:00:00.000,122.430,122.670,121.580,122.130,314339.5938
17.10.2002 00:00:00.000,122.120,122.300,120.880,121.470,235754.6875
18.10.2002 00:00:00.000,121.420,122.260,121.150,121.950,129967.3281
19.10.2002 00:00:00.000,121.950,121.950,121.950,121.950,0
20.10.2002 00:00:00.000,121.950,121.950,121.950,121.950,0
21.10.2002 00:00:00.000,121.930,122.100,121.220,121.580,275047.125
22.10.2002 00:00:00.000,121.560,122.590,121.320,122.340,362699.5313
23.10.2002 00:00:00.000,122.300,122.470,120.940,121.550,226687.2031
24.10.2002 00:00:00.000,121.530,122.080,120.640,121.690,356654.5313
25.10.2002 00:00:00.000,121.630,121.940,120.830,121.310,265979.6563
26.10.2002 00:00:00.000,121.310,121.310,121.310,121.310,0
27.10.2002 00:00:00.000,121.310,121.310,121.310,121.310,0
28.10.2002 00:00:00.000,121.330,121.830,121.160,121.650,344564.5313
29.10.2002 00:00:00.000,121.580,121.780,120.390,121.000,217619.7188
30.10.2002 00:00:00.000,120.820,121.130,120.420,120.930,350609.5313
31.10.2002 00:00:00.000,120.890,121.700,120.660,121.330,151124.7969
01.11.2002 00:00:00.000,121.280,122.040,120.810,121.710,145079.8125
02.11.2002 00:00:00.000,121.710,121.710,121.710,121.710,0
03.11.2002 00:00:00.000,121.710,121.710,121.710,121.710,0
04.11.2002 00:00:00.000,121.730,122.110,121.430,121.920,190417.25
05.11.2002 00:00:00.000,121.860,122.690,121.430,121.820,114854.8516
06.11.2002 00:00:00.000,121.880,122.330,120.910,122.210,151124.7969
07.11.2002 00:00:00.000,122.270,122.940,121.670,122.260,287137.125
08.11.2002 00:00:00.000,122.120,122.550,121.160,121.360,311317.0938
09.11.2002 00:00:00.000,121.360,121.360,121.360,121.360,0
10.11.2002 00:00:00.000,121.360,121.360,121.360,121.360,0
11.11.2002 00:00:00.000,121.390,122.040,120.350,120.890,187394.75
12.11.2002 00:00:00.000,120.900,121.300,120.190,121.130,145079.8125
13.11.2002 00:00:00.000,121.110,121.580,120.670,121.050,172282.2656
14.11.2002 00:00:00.000,121.060,121.480,120.510,120.960,217619.7188
15.11.2002 00:00:00.000,121.040,121.730,120.590,121.590,386879.5
16.11.2002 00:00:00.000,121.590,121.590,121.590,121.590,0
17.11.2002 00:00:00.000,121.590,121.590,121.590,121.590,0
18.11.2002 00:00:00.000,121.640,122.460,121.460,122.100,392924.4688
19.11.2002 00:00:00.000,122.060,123.570,121.570,122.710,102764.8672
20.11.2002 00:00:00.000,122.620,123.210,122.460,122.750,395946.9688
21.11.2002 00:00:00.000,122.790,123.360,121.720,122.850,193439.75
22.11.2002 00:00:00.000,122.840,123.810,122.300,122.480,184372.25
23.11.2002 00:00:00.000,122.480,122.480,122.480,122.480,0
24.11.2002 00:00:00.000,122.480,122.480,122.480,122.480,0
25.11.2002 00:00:00.000,122.440,123.090,120.660,121.120,269002.1563
26.11.2002 00:00:00.000,121.190,121.860,120.280,120.800,111832.3516
27.11.2002 00:00:00.000,120.780,121.600,120.000,121.100,123922.3359
28.11.2002 00:00:00.000,121.090,121.890,120.810,121.460,247844.6719
29.11.2002 00:00:00.000,121.470,122.050,121.140,121.810,220642.2031
30.11.2002 00:00:00.000,121.810,121.810,121.810,121.810,0
01.12.2002 00:00:00.000,121.810,121.810,121.810,121.810,0
02.12.2002 00:00:00.000,121.870,124.730,121.620,124.170,326429.5625
03.12.2002 00:00:00.000,124.170,124.670,123.660,124.070,184372.25
04.12.2002 00:00:00.000,124.110,125.260,123.710,124.750,190417.25
05.12.2002 00:00:00.000,124.600,126.200,124.220,124.840,136012.3125
06.12.2002 00:00:00.000,124.900,125.680,123.310,124.730,129967.3281
07.12.2002 00:00:00.000,124.730,124.730,124.730,124.730,0
08.12.2002 00:00:00.000,124.730,124.730,124.730,124.730,0
09.12.2002 00:00:00.000,124.720,125.100,123.500,124.660,272024.625
10.12.2002 00:00:00.000,124.710,125.770,123.840,124.710,356654.5313
11.12.2002 00:00:00.000,124.700,125.150,123.930,124.660,148102.2969
12.12.2002 00:00:00.000,124.610,125.300,124.270,124.930,190417.25
13.12.2002 00:00:00.000,124.990,125.330,122.860,123.300,389901.9688
14.12.2002 00:00:00.000,123.300,123.300,123.300,123.300,0
15.12.2002 00:00:00.000,123.300,123.300,123.300,123.300,0
16.12.2002 00:00:00.000,123.360,124.880,122.810,124.080,190417.25
17.12.2002 00:00:00.000,124.070,124.990,123.770,124.650,205529.7344
18.12.2002 00:00:00.000,124.800,125.350,123.710,124.310,253889.6563
19.12.2002 00:00:00.000,124.300,124.550,123.150,123.820,157169.7969
20.12.2002 00:00:00.000,123.830,124.900,123.120,123.540,129967.3281
21.12.2002 00:00:00.000,123.540,123.540,123.540,123.540,0
22.12.2002 00:00:00.000,123.540,123.540,123.540,123.540,0
23.12.2002 00:00:00.000,123.590,124.000,123.110,123.550,247844.6719
24.12.2002 00:00:00.000,123.510,124.110,123.100,123.950,139034.8125
25.12.2002 00:00:00.000,123.850,124.430,123.530,124.250,250867.1719
26.12.2002 00:00:00.000,124.250,124.710,123.700,124.440,211574.7188
27.12.2002 00:00:00.000,124.460,125.270,124.210,125.020,223664.7031
28.12.2002 00:00:00.000,125.020,125.020,125.020,125.020,0
29.12.2002 00:00:00.000,125.020,125.020,125.020,125.020,0
30.12.2002 00:00:00.000,124.990,125.290,123.600,124.230,341542.0625
31.12.2002 00:00:00.000,124.320,125.180,123.910,124.570,226687.2031
01.01.2003 00:00:00.000,124.540,125.000,124.000,124.490,172282.2656
02.01.2003 00:00:00.000,124.540,125.590,123.800,124.420,126944.8281
03.01.2003 00:00:00.000,124.370,125.080,124.080,124.730,190417.25
04.01.2003 00:00:00.000,124.730,124.730,124.730,124.730,0
05.01.2003 00:00:00.000,124.730,124.730,124.730,124.730,0
06.01.2003 00:00:00.000,124.760,125.540,124.170,124.690,114854.8516
07.01.2003 00:00:00.000,124.630,125.760,124.120,125.420,341542.0625
08.01.2003 00:00:00.000,125.360,125.530,124.330,124.980,154147.2969
09.01.2003 00:00:00.000,125.010,125.650,124.730,125.080,217619.7188
10.01.2003 00:00:00.000,125.110,126.700,125.040,126.070,247844.6719
11.01.2003 00:00:00.000,126.070,126.070,126.070,126.070,0
12.01.2003 00:00:00.000,126.070,126.070,126.070,126.070,0
13.01.2003 00:00:00.000,126.080,126.400,124.800,126.160,302249.5938
14.01.2003 00:00:00.000,125.270,125.870,124.430,124.600,290159.625
15.01.2003 00:00:00.000,124.590,125.350,123.920,124.700,184372.25
16.01.2003 00:00:00.000,124.750,125.350,124.430,124.990,284114.625
17.01.2003 00:00:00.000,125.020,125.820,124.980,125.640,196462.2344
18.01.2003 00:00:00.000,125.640,125.640,125.640,125.640,0
19.01.2003 00:00:00.000,125.640,125.640,125.640,125.640,0
20.01.2003 00:00:00.000,125.620,126.310,125.490,126.010,247844.6719
21.01.2003 00:00:00.000,125.980,127.050,125.950,126.660,211574.7188
22.01.2003 00:00:00.000,126.660,127.150,126.160,126.930,217619.7188
23.01.2003 00:00:00.000,126.880,127.550,126.480,126.940,120899.8438
24.01.2003 00:00:00.000,127.460,127.890,126.770,127.460,287137.125
25.01.2003 00:00:00.000,127.460,127.460,127.460,127.460,0
26.01.2003 00:00:00.000,127.460,127.460,127.460,127.460,0
27.01.2003 00:00:00.000,127.550,129.050,127.340,128.580,392924.4688
28.01.2003 00:00:00.000,128.550,128.850,127.980,128.420,380834.5
29.01.2003 00:00:00.000,128.450,128.850,127.840,128.310,290159.625
30.01.2003 00:00:00.000,128.780,129.020,127.700,128.780,123922.3359
31.01.2003 00:00:00.000,128.730,129.470,128.540,129.060,259934.6563
01.02.2003 00:00:00.000,129.060,129.060,129.060,129.060,0
